NOME,MORADA,CODIGO POSTAL,EMAIL,NIF,CONTACTO
Thomas Mohammad Matos Cunha Ferreira,Avenida dos Aliados Nº738,7196-344,Thomas.Ferreira@trabalho.pt,438224695,916756061
Alberto Paiva Ferreira,Alameda do Prof. Ruy Luís Gomes Nº661,9757-823,Alberto.Ferreira@outlook.pt,540559021,962527896
Carmen Tamara Moura Matos,Bairro de Casas Económicas da Boavista-Vilarinha Nº259,4742-445,Carmen.Matos@mundo.pt,769023087,966099815
Fábia Mirela Lima Freitas,Beco da Senhora da Luz Nº541,5433-428,Fábia.Freitas@isec.pt,515514925,966359756
Alexandra Nascimento,Alameda do Dr. António Macedo Nº606,8679-768,Alexandra.Nascimento@mundo.pt,319093545,938374289
Beatrice Rodrigues Mendes Guerreiro Gonçalves,Bairro de Francos Nº726,9798-177,Beatrice.Gonçalves@isec.pt,799773843,967444577
Bibiana Liana Costa Cardoso Melo,Bairro de Casas Económicas do Ilhéu Nº757,4941-942,Bibiana.Melo@outlook.com,641204296,913431818
Julieta Nogueira,Avenida de Camilo Nº167,5567-336,Julieta.Nogueira@hotmail.com,495222472,932974405
Rayssa Ângela Abreu Machado Pacheco,Beco da Bicha Nº999,9898-389,Rayssa.Pacheco@trabalho.pt,780944373,938567423
Benjamim Denis Rocha Gomes Ferreira,Beco do Belo Nº955,2747-556,Benjamim.Ferreira@hotmail.com,387761930,923077644
Kaio Constantin Pereira Oliveira Valente,Alameda do Dr. Fernando de Azeredo Antas Nº854,5461-141,Kaio.Valente@hotmail.com,654504047,920248195
Anastácia Rosarinho Lourenço,Bairro do Lagarteiro Nº953,1985-839,Anastácia.Lourenço@outlook.com,388843153,967353014
Miguel Anton Henriques Assunção Castro,Avenida Flor da Rosa Nº261,7971-801,Miguel.Castro@gmail.com,487683933,920866545
Jia Fonseca Gonçalves,Avenida do Conselho da Europa Nº93,5945-583,Jia.Gonçalves@isec.pt,604466326,934210803
Rui Mendes Pereira Domingues Machado,Beco do Meiral Nº366,4437-162,Rui.Machado@hotmail.com,548222081,931105680
Daniela Emily Gonçalves Leal Correia Azevedo,Beco da Senhora da Luz Nº91,4373-628,Daniela.Azevedo@hotmail.com,339422612,936652483
Magda Vicente Esteves Tavares,Bairro do Carvalhido Nº328,6687-300,Magda.Tavares@outlook.com,629468501,927181682
Elijah Gaspar Gaspar,Jardim das Pichas Murchas Nº501,7744-355,Elijah.Gaspar@trabalho.pt,449604192,921223714
Lisandro Henrik Neto,Alameda de Manuel d'Arriaga Nº747,6196-972,Lisandro.Neto@mundo.pt,257352577,934590204
Willian Michel Teixeira,Beco da Bicha Nº687,1463-527,Willian.Teixeira@hotmail.com,409274767,965991285
Eliel Brito,Avenida de Fontes Pereira de Melo Nº746,4923-247,Eliel.Brito@isec.pt,458884038,963483565
Deise Batista Santos,Bairro de São João de Deus Nº71,8521-280,Deise.Santos@hotmail.com,689423091,937649294
Delfim Daniel Melo Silva,Avenida de Gustavo Eiffel Nº513,3286-960,Delfim.Silva@isec.pt,285381234,919334828
Fabiano Delfim Coelho Neto Domingues,Avenida de Vasco da Gama Nº10,1687-473,Fabiano.Domingues@isec.pt,228398283,933716048
Ester Faria Mota Abreu,Bairro de Casas Económicas de Paranhos Nº309,4676-478,Ester.Abreu@outlook.com,481458081,925019116
Eunice Ester Santos Matias,Bairro de Casas Económicas do Amial Nº583,5242-620,Eunice.Matias@hotmail.com,359377127,934022819
Mélanie Nunes Machado,Beco do Paço Nº468,7761-960,Mélanie.Machado@trabalho.pt,420850362,914590954
Aires Soares Neves Moreira Teixeira,Bairro de São Roque da Lameira Nº102,5454-902,Aires.Teixeira@outlook.com,713134285,969216726
Erica Petra Coelho,Alameda de Eça de Queirós Nº322,3647-475,Erica.Coelho@outlook.com,429769492,914225548
Dilan Roque Maia Miranda Costa,Alameda dos Capitães de Abril Nº502,1298-775,Dilan.Costa@gmail.com,475340716,962245255
Aurora Ionara Lima Carneiro,Alameda de Basílio Teles Nº367,2966-421,Aurora.Carneiro@hotmail.com,663412924,939849375
Abdul Deivid Cunha Vieira Fonseca Vaz,Avenida de D. Carlos I Nº54,4584-947,Abdul.Vaz@isec.pt,227162353,935267038
Luz Isa Matias Nascimento,Avenida de Sidónio Pais Nº900,4494-310,Luz.Nascimento@trabalho.pt,333024210,964743660
Diva Faria Antunes,Bairro da Rainha D. Leonor Nº996,6619-354,Diva.Antunes@outlook.pt,263973351,922734500
Erica Carlota Ferreira Anjos,Bairro de Ramalde Nº805,4975-789,Erica.Anjos@gmail.com,609039599,929644270
Mamadou Moura Lourenço Nunes,Bairro da Rainha D. Leonor Nº975,6319-852,Mamadou.Nunes@isec.pt,649633716,964129806
Hugo António Pinheiro Nogueira Jesus Henriques,Bairro de São Roque da Lameira Nº478,2566-949,Hugo.Henriques@outlook.pt,385196136,911154006
Ariela Lourenço Almeid,Avenida de Nun'Álvares Pereira Nº245,8674-171,Ariela.Almeid@outlook.com,275412927,910858685
Lorenzo Firmino Vieira Moura Gaspar Batista,Bairro do Bom Sucesso Nº591,3535-258,Lorenzo.Batista@gmail.com,437487298,919317631
Rafaela Eliane Garcia,Bairro do Falcão Nº208,4321-263,Rafaela.Garcia@trabalho.pt,232421769,928673003
Sónia Zoe Paiva Reis,Avenida de Fontes Pereira de Melo Nº288,9197-987,Sónia.Reis@mundo.pt,576102040,933019556
Iris Ariana Garcia Abreu Costa Antunes,Bairro de Pio XII Nº477,2115-534,Iris.Antunes@hotmail.com,314530211,912949566
Armando Mike Fonseca Carneiro,Avenida do Dr. Antunes Guimarães Nº736,3247-376,Armando.Carneiro@trabalho.pt,662846962,968028609
Vítor Melo Nascimento Esteves Loureiro,Bairro de Casas Económicas do Ilhéu Nº531,1242-864,Vítor.Loureiro@outlook.pt,422684590,921863734
Margarida Ruth Raposo Lima Branco,Avenida de Paiva Couceiro Nº787,9356-836,Margarida.Branco@mundo.pt,788071469,965139364
Oceana Mayara Valente Marques,Bairro do Dr. Nuno Pinheiro Torres Nº924,2719-067,Oceana.Marques@isec.pt,418260841,934453530
Dayane Olívia Esteves Azevedo Ribeiro Cunha,Bairro de São Roque da Lameira Nº349,4699-897,Dayane.Cunha@mundo.pt,395045697,914928628
Élio Carneiro Maia,Bairro da Agra do Amial Nº916,6472-920,Élio.Maia@gmail.com,325984998,960006481
Leo Nogueira Leite Pereira Brito,Travessa da Amorosa Nº812,4991-273,Leo.Brito@mundo.pt,674109612,964795207
Deivid Matias Raposo Valente Vieira Baptista,Avenida dos Combatentes da Grande Guerra Nº135,2765-419,Deivid.Baptista@outlook.com,335591047,933152868
Mafalda Keyla Almeid Oliveira Araújo,Alameda do Dr. António Macedo Nº232,8519-800,Mafalda.Araújo@hotmail.com,660553375,916227619
Isaac Claudino Reis Matos Mota Coelho,Beco da Senhora da Luz Nº38,7866-417,Isaac.Coelho@gmail.com,412959507,934198376
Matteo Décio Fernandes,Bairro de Casas Económicas de António Aroso Nº253,9924-458,Matteo.Fernandes@mundo.pt,546637666,960234906
Márcia Matilde Raposo,Beco da Senhora da Luz Nº375,4693-678,Márcia.Raposo@gmail.com,766406226,938992915
Elisa Tavares,Bairro da Pasteleira Nº291,1324-890,Elisa.Tavares@outlook.pt,732698256,968926048
Marília Ferreira Machado Cunha,Bairro de Casas Económicas da Azenha Nº258,2535-777,Marília.Cunha@outlook.pt,559954106,934038431
Nicolau Ulisses Machado Neves,Bairro do Outeiro Nº938,2456-791,Nicolau.Neves@isec.pt,595893108,969330058
Emília Ferreira Garcia Vicente,Beco de Carreiras Nº962,6748-470,Emília.Vicente@outlook.pt,575097074,925573702
Óscar Fonseca Carneiro Ribeiro Tavares,Alameda do Dr. Fernando de Azeredo Antas Nº250,6583-602,Óscar.Tavares@gmail.com,546820846,910939686
Zion Lluís Rocha Cruz Azevedo Macedo,Bairro do Outeiro Nº553,8562-179,Zion.Macedo@isec.pt,625820882,916031206
Saulo Esteves Lima,Beco do Campo Nº931,4445-734,Saulo.Lima@mundo.pt,235053264,961154719
Levi Evan Campos Borges,Alameda do Dr. António Macedo Nº427,1686-273,Levi.Borges@hotmail.com,228585141,911223656
Maura Nancy Cunha Guerreiro Nunes,Escadinhas da Porta do Carro Nº838,4682-671,Maura.Nunes@mundo.pt,397734110,966597737
Alana Emília Valente Moreira Cardoso Morais,Beco de S. João da Foz Nº77,7829-877,Alana.Morais@trabalho.pt,785454853,918508633
Raphaël Mamadú Gaspar Matos Assunção,Bairro de Casas Económicas do Amial Nº352,8557-777,Raphaël.Assunção@outlook.pt,682178808,963643902
Stela Machado,Avenida de Vasco da Gama Nº590,6731-247,Stela.Machado@outlook.pt,281563370,965794111
Eliel Valente Nunes Garcia Fonseca,Alameda de Manuel d'Arriaga Nº510,1945-505,Eliel.Fonseca@mundo.pt,525689243,913539608
Jan Sá Vaz,Avenida da França Nº999,5853-462,Jan.Vaz@isec.pt,236483633,932515626
Deivid Lima Araújo Henriques Correia,Beco do Preto Nº201,7825-300,Deivid.Correia@mundo.pt,485710940,939342360
Nair Nascimento Sousa Ramos,Alameda de Aquilino Ribeiro Nº213,9661-466,Nair.Ramos@hotmail.com,710043773,963844227
Paloma Nair Cardoso Lourenço Rodrigues,Beco da Bicha Nº693,7365-545,Paloma.Rodrigues@isec.pt,713353113,913279325
Lamine Esteves,Avenida de Camilo Nº248,3914-602,Lamine.Esteves@hotmail.com,624785683,925481062
Abel Campos Sousa Coelho Matias,Beco da Senhora da Luz Nº782,4924-109,Abel.Matias@isec.pt,385380077,961249507
Sílvia Doriana Amorim Torres Henriques,Bairro de Santo Eugénio Nº517,7278-857,Sílvia.Henriques@trabalho.pt,496044612,926602273
Erik Kiami Cardoso Leite Valente Nunes,Avenida de Gustavo Eiffel Nº348,4129-469,Erik.Nunes@isec.pt,647451484,964501789
Mael Bo Cunha Lima Ferreira Morais,Avenida de Fernão de Magalhães Nº632,6384-617,Mael.Morais@hotmail.com,604376618,922832812
Dina Rocha Branco Leal Leite,Avenida de Sidónio Pais Nº190,1842-046,Dina.Leite@gmail.com,764059510,962735344
Divany Arnaldo Freitas Pinheiro,Bairro do Dr. Nuno Pinheiro Torres Nº66,5885-771,Divany.Pinheiro@trabalho.pt,379929487,960469338
Sílvio Figueiredo Oliveira Figueiredo Pires,Beco do Paço Nº971,9281-949,Sílvio.Pires@trabalho.pt,604922323,939537269
Edwardo Domingues Nunes Marques Garcia,Bairro de Casas Económicas do Amial Nº93,9136-669,Edwardo.Garcia@gmail.com,724150588,961863334
Uriel Kauan Nunes,Bairro de São João de Deus Nº821,3228-073,Uriel.Nunes@gmail.com,723003875,936409795
Ivo Figueiredo,Beco do Preto Nº15,8214-814,Ivo.Figueiredo@mundo.pt,455578431,936753128
Euclides Fernandes,Alameda dos Capitães de Abril Nº925,7739-420,Euclides.Fernandes@hotmail.com,278504263,960783403
Gualter Nélson Neto Henriques Tavares,Avenida do Parque Nº424,2299-530,Gualter.Tavares@mundo.pt,497386457,969031642
Íris Gabriella Esteves,Bairro do Lagarteiro Nº536,6282-021,Íris.Esteves@mundo.pt,502750831,964464545
Joabe Levi Oliveira Correia Matias Neves,Avenida da Associação Empresarial de Portugal Nº437,4252-432,Joabe.Neves@isec.pt,647066455,917108152
Alberto Gui Miranda Brito Raposo,Bairro de Pio XII Nº45,7459-379,Alberto.Raposo@isec.pt,578354358,934871251
Jonatã Haniel Lopes Nascimento Tavares,Bairro de Santo Eugénio Nº833,8887-783,Jonatã.Tavares@gmail.com,225233946,921482311
Isaque Hernâni Barbosa Vaz,Bairro de Ramalde Nº495,4867-103,Isaque.Vaz@outlook.pt,437993677,926563187
Graça Eliana Leal,Beco do Pedregulho Nº629,9327-080,Graça.Leal@isec.pt,603658820,967603035
Cloe Thaís Pinto Gomes Batista Nascimento,Alameda de Cláudio Carneiro Nº669,4942-667,Cloe.Nascimento@hotmail.com,752835200,961346622
Aron Ali Esteves Machado,Alameda de Manuel d'Arriaga Nº795,4725-086,Aron.Machado@mundo.pt,369831150,933730705
Cauã Carneiro Vieira Andrade,Bairro de Casas Económicas da Boavista-Vilarinha Nº627,8992-407,Cauã.Andrade@outlook.com,257306879,910394717
Jéssica Lua Tavares Torres,Alameda dos Capitães de Abril Nº138,8898-230,Jéssica.Torres@gmail.com,502841877,930982811
Alicia Janice Gonçalves Campos Santos,Beco Central Nº109,2382-769,Alicia.Santos@gmail.com,339479057,930461960
Riana Guerreiro Araújo Ribeiro,A Triste-Feia Nº851,3186-948,Riana.Ribeiro@outlook.pt,505179838,939176065
Maurício Pinho Costa,Beco da Senhora da Luz Nº334,6895-276,Maurício.Costa@outlook.com,389787937,966552005
Daisi Cardoso,Alameda do Prof. Ruy Luís Gomes Nº504,7635-027,Daisi.Cardoso@gmail.com,515105005,924640440
Muhammad Ferreira Pinho,Beco de S. Marçal Nº273,7473-108,Muhammad.Pinho@outlook.pt,637141301,928734850
Gustavo Valentim Castro Lima Borges Santos,Avenida da França Nº427,5148-546,Gustavo.Santos@outlook.com,725944805,920689320
Yannis Ivo Matias Nascimento Baptista,Bairro Herculanoo Nº490,4946-214,Yannis.Baptista@trabalho.pt,680594636,933098129
Alan Santos Neves,Beco do Preto Nº153,1166-400,Alan.Neves@outlook.pt,493777964,937720547
Alissa Carmo Moura,Beco de S. Macário Nº980,8442-176,Alissa.Moura@outlook.com,698133324,931073697
Filipe Elisei Amaral Faria Macedo Antunes,Azinhaga da Bruxa Nº284,3845-707,Filipe.Antunes@isec.pt,297417960,938229184
Eva Almeid Leite Vieira Mendes,Alameda dos Capitães de Abril Nº476,9584-976,Eva.Mendes@outlook.com,218431992,969716845
Mercedes Amorim Amaral Castro,Beco de S. Marçal Nº748,3533-052,Mercedes.Castro@trabalho.pt,398557487,910815789
Rebecca Taíssa Domingues,Bairro de Casas Económicas das Condominhas Nº848,3719-519,Rebecca.Domingues@outlook.pt,727830067,960667516
Joice Vaz Moreira Faria Teixeira,Avenida de D. Carlos I Nº306,1161-901,Joice.Teixeira@outlook.com,592425713,927773389
Adilson Tiago Neto Abreu Raposo Amaral,Alameda de Cláudio Carneiro Nº475,1661-978,Adilson.Amaral@outlook.com,378061489,913995975
Paula Cléo Nogueira,Avenida de Paiva Couceiro Nº898,7197-792,Paula.Nogueira@outlook.com,620274803,917799403
César Raposo Nunes Costa Castro,Alameda do Prof. Hernâni Monteiro Nº302,3697-835,César.Castro@hotmail.com,661464969,968390731
Viviana Baptista,Bairro da Rainha D. Leonor Nº26,7811-739,Viviana.Baptista@trabalho.pt,402599058,925599242
Eliza Moreira Sousa Magalhães,Bairro de São João de Deus Nº538,3533-293,Eliza.Magalhães@hotmail.com,395662694,913317377
Raquel Freitas,Bairro de Casas Económicas de Marechal Gomes da Costa Nº499,1139-770,Raquel.Freitas@isec.pt,267154050,935842589
Alina Mélanie Jesus Assunção,Beco do Outeiro Nº239,5792-533,Alina.Assunção@hotmail.com,618885371,939875911
Oscar Jorge Machado,Bairro de Costa Cabral 	Campanhã Nº521,1614-274,Oscar.Machado@hotmail.com,227882808,913291719
Gerson Andrade Gaspar,Alameda de Cartes 	Campanhã Nº399,8355-048,Gerson.Gaspar@isec.pt,584126659,939129845
Naíma Valente Andrade Paiva Alves,Bairro da Fonte da Moura Nº359,4578-604,Naíma.Alves@gmail.com,497127606,969145188
Kauê Ian Ferreira,Bairro de Francos Nº825,1887-201,Kauê.Ferreira@hotmail.com,230399615,961225072
Edilson Víctor Assunção Alves,Beco do Paço Nº874,5734-707,Edilson.Alves@mundo.pt,391071770,921291442
Jayson Décio Cardoso Simões,Bairro Herculanoo Nº848,7977-015,Jayson.Simões@isec.pt,590976634,917866330
Adriana Nunes Abreu Silva Miranda,Beco Central Nº423,6652-853,Adriana.Miranda@hotmail.com,410157670,933066985
Sofia Samanta Ribeiro Rodrigues Vieira,Beco da Senhora da Luz Nº967,4111-730,Sofia.Vieira@isec.pt,397735810,931146089
Cristiano Eduardo Jesus Branco Lourenço,Bairro do Carvalhido Nº180,4151-268,Cristiano.Lourenço@outlook.com,501144261,916270928
Raul Giovani Morais,Alameda de Basílio Teles Nº294,3596-497,Raul.Morais@trabalho.pt,334411996,924777981
Tony Mohamed Coelho,Alameda do Dr. Fernando de Azeredo Antas Nº918,7223-698,Tony.Coelho@hotmail.com,788334191,922146928
Mónica Luena Nascimento Paiva Ferreira Lopes,Rua dos Sete Céus Nº121,3935-838,Mónica.Lopes@outlook.pt,653988322,928796461
Lurdes Nunes Brito,Alameda de Eça de Queirós Nº583,9172-353,Lurdes.Brito@gmail.com,672312436,937872538
Tobias Vivaldo Leite Branco,Bairro de Casas Económicas de António Aroso Nº329,8374-784,Tobias.Branco@gmail.com,340535151,935738849
Jade Jesus Assunção Neto,Beco do Belo Nº712,4288-786,Jade.Neto@outlook.pt,471299496,965979380
Melissa Anastacia Mota,Beco Central Nº595,5434-673,Melissa.Mota@isec.pt,442872215,922524937
Raul Esteves Vaz Vaz,Avenida da França Nº708,9198-898,Raul.Vaz@outlook.com,499765983,914105793
Max Adolfo Paiva Pinto Moura Mendes,Alameda do Prof. Hernâni Monteiro Nº201,4947-224,Max.Mendes@trabalho.pt,572821648,965150831
Arthur Jesus,Bairro de Costa Cabral 	Campanhã Nº902,2391-218,Arthur.Jesus@isec.pt,301486615,921736888
Sandra Domingues Mendes Matias,Bairro Herculanoo Nº879,9272-649,Sandra.Matias@hotmail.com,577099726,929685363
Ary Cunha,Beco de S. Macário Nº940,6789-513,Ary.Cunha@trabalho.pt,702754800,933051516
Darius Yago Alves Pereira Reis Paiva,Beco do Belo Nº978,2558-716,Darius.Paiva@outlook.pt,465305533,911242299
Benedita Ânia Figueiredo,Avenida de Camilo Nº798,6674-522,Benedita.Figueiredo@trabalho.pt,575615178,916307981
Antónia Cunha Cardoso Correia Batista,Avenida de Vímara Peres Nº980,7653-324,Antónia.Batista@hotmail.com,681605273,963218622
Timóteo Nuno Fonseca Almeid Gomes,Avenida de Gustavo Eiffel Nº321,9197-811,Timóteo.Gomes@gmail.com,767413079,916085536
Penélope Solange Gaspar Sá Neto,Bairro do Lagarteiro Nº585,6625-311,Penélope.Neto@mundo.pt,543303980,967384938
Jade Loureiro Antunes Sousa,Avenida de Gustavo Eiffel Nº655,6884-847,Jade.Sousa@isec.pt,329354247,965123673
Angelina Diana Morais Sousa Silva Pacheco,Beco de S. João da Foz Nº568,9317-354,Angelina.Pacheco@hotmail.com,247376970,933503442
Lília Mirella Maia Miranda Garcia,Alameda Arquitecto Carlos Ramos Nº98,4494-130,Lília.Garcia@isec.pt,500691698,939480996
Guillermo Pacheco,Bairro de Ramalde Nº342,3278-129,Guillermo.Pacheco@mundo.pt,589255755,922146366
Elsa Mayra Alves Pinheiro Anjos,Bairro Herculanoo Nº731,7527-666,Elsa.Anjos@mundo.pt,683594158,932784428
Isac Rodolfo Maia Barros,Avenida do Bessa Nº443,7496-796,Isac.Barros@gmail.com,377584504,939455965
Giovana Vera Lopes Nunes Rodrigues Morais,Bairro Herculanoo Nº82,8691-990,Giovana.Morais@gmail.com,770395487,966738224
Amélia Leal Cruz Gomes Martins,Avenida do Conselho da Europa Nº301,8979-661,Amélia.Martins@hotmail.com,436521225,929010427
Gerson Alexandro Jesus,Travessa da Amorosa Nº643,4399-198,Gerson.Jesus@outlook.com,787221455,922173869
Carolina Almeid Alves,Escadinhas da Porta do Carro Nº571,7479-114,Carolina.Alves@hotmail.com,596412137,939671943
Levi Borges Marques,Alameda de Cláudio Carneiro Nº796,5167-378,Levi.Marques@outlook.pt,497203355,926786188
Reinaldo Vincent Alves Cruz,Alameda de 25 de Abril Nº184,4991-412,Reinaldo.Cruz@gmail.com,732610272,935283682
Irina Barros Barros,Avenida do Parque Nº304,2943-731,Irina.Barros@gmail.com,411383647,939790216
Abílio Pereira Pereira,Travessa da Amorosa Nº381,4696-433,Abílio.Pereira@trabalho.pt,508042197,968516943
Arnaldo Baptista Henriques,Avenida dos Combatentes da Grande Guerra Nº228,7558-653,Arnaldo.Henriques@gmail.com,505625420,912739887
Lena Ferreira Martins Maia,Avenida de D. Carlos I Nº370,8698-121,Lena.Maia@isec.pt,729562906,937023035
Luciano André Jesus,Bairro do Aleixo Nº221,9433-698,Luciano.Jesus@mundo.pt,615243351,916279709
Kenzo Marcus Castro,Avenida de Camilo Nº402,5482-909,Kenzo.Castro@outlook.com,528549578,932840195
Riana Bia Melo,Bairro da Agra do Amial Nº80,5416-277,Riana.Melo@isec.pt,350282617,938677223
Ariane Bárbara Santos Andrade,Avenida do Conselho da Europa Nº577,2128-872,Ariane.Andrade@gmail.com,717176340,923599756
Erik Benjamim Pereira Morais Correia,Beco do Machado Nº536,4223-364,Erik.Correia@mundo.pt,697727024,935223287
Wagner Orlando Andrade,Bairro de Casas Económicas da Azenha Nº680,2978-417,Wagner.Andrade@hotmail.com,381971826,917441182
Lourenço Torres Cunha Valente,Bairro do Bom Sucesso Nº958,4552-728,Lourenço.Valente@isec.pt,566105633,931188869
Isabel Iris Simões Neves Oliveira,Bairro de Casas Económicas do Amial Nº424,2812-952,Isabel.Oliveira@trabalho.pt,212460949,919927731
Naísa Silva Gonçalves Anjos Gaspar,Avenida de Sidónio Pais Nº31,1661-969,Naísa.Gaspar@outlook.pt,308183284,918853406
Juan Jaime Fernandes,Alameda do Dr. Fernando de Azeredo Antas Nº554,6886-353,Juan.Fernandes@mundo.pt,559219293,916636151
Claudino Abílio Lourenço Valente Costa,Beco de S. Marçal Nº977,8845-553,Claudino.Costa@hotmail.com,769036662,915157331
Soraya Lídia Barros,Alameda do Dr. Fernando de Azeredo Antas Nº366,9495-924,Soraya.Barros@outlook.pt,388020384,962756572
Christian Amorim Azevedo Tavares Sousa,Travessa da Amorosa Nº677,6758-749,Christian.Sousa@outlook.com,690346984,911227201
Cloé Carmo Nascimento Batista Jesus Moreira,Beco da Beneditina Nº36,2457-719,Cloé.Moreira@isec.pt,651703283,964338965
Marta Marques Miranda Rocha,Avenida da BoavistaOuro e Massarelos Nº574,8224-960,Marta.Rocha@isec.pt,750077979,969641811
Angélica Jessica Simões,Bairro da Pasteleira Nº324,4489-153,Angélica.Simões@mundo.pt,202218074,919234367
Arthur Mota Loureiro,Alameda do Prof. Ruy Luís Gomes Nº631,8592-709,Arthur.Loureiro@outlook.com,678420273,963663389
Ariela Nunes,Avenida do Dr. Antunes Guimarães Nº604,3283-693,Ariela.Nunes@isec.pt,756290226,931982720
Graça Sousa Paiva,Azinhaga da Bruxa Nº465,2787-656,Graça.Paiva@outlook.com,663603625,938521295
Cármen Lena Barbosa,Beco da Beneditina Nº801,1773-033,Cármen.Barbosa@mundo.pt,755529944,965974066
Renata Andrade,Beco da Beneditina Nº143,4221-074,Renata.Andrade@isec.pt,311447731,933460267
Kelson Vicente,Beco do Campo Alegre Nº756,1625-196,Kelson.Vicente@outlook.pt,305254897,962049406
Neusa Abigail Araújo Vaz Antunes,Avenida de Fontes Pereira de Melo Nº90,2568-818,Neusa.Antunes@mundo.pt,457133011,964073059
Naiara Joyce Vicente Nascimento Gonçalves,Beco de S. João da Foz Nº135,8769-916,Naiara.Gonçalves@outlook.pt,767654955,932047929
Alexandra Teixeira Pinto Neves,Avenida de Rodrigues de Freitas Nº83,2346-027,Alexandra.Neves@mundo.pt,423436220,964182570
Erik Josué Pinheiro Costa Domingues Tavares,Bairro do Outeiro Nº678,9695-974,Erik.Tavares@trabalho.pt,293193083,961017390
Silas Marques,Bairro da Fonte da Moura Nº423,5293-477,Silas.Marques@hotmail.com,762673864,912201093
Alice Monteiro,Alameda de Cartes 	Campanhã Nº83,7995-271,Alice.Monteiro@isec.pt,525239112,965038846
Marley Nunes Amorim,Escadinhas da Porta do Carro Nº926,3642-779,Marley.Amorim@gmail.com,700944776,912730554
Riana Mónica Barbosa Gonçalves Antunes Melo,Bairro do Dr. Nuno Pinheiro Torres Nº909,2959-278,Riana.Melo@isec.pt,698392283,932201943
Igor Marian Pereira Borges Santos Nunes,Alameda do Dr. António Macedo Nº163,1498-525,Igor.Nunes@mundo.pt,291515907,918642168
Patrick Garcia Mendes,Avenida de Fontes Pereira de Melo Nº803,4655-494,Patrick.Mendes@outlook.pt,554399492,964687716
Anabela Sá Valente Barbosa,Avenida de D. Afonso Henriques Nº428,3683-028,Anabela.Barbosa@isec.pt,209029874,968112795
Flávia Lopes Leal Monteiro Sousa,Beco do Outeiro Nº618,6467-145,Flávia.Sousa@trabalho.pt,433083087,966922536
Mirela Nair Nascimento Abreu,Alameda Arquitecto Carlos Ramos Nº966,5627-290,Mirela.Abreu@outlook.pt,441918139,934671984
Sophia Emilly Borges Leal Campos Nunes,Avenida de D. João II Nº838,1935-253,Sophia.Nunes@outlook.com,741272132,962996755
Lyan Nascimento,Bairro Herculanoo Nº338,9367-600,Lyan.Nascimento@trabalho.pt,297675867,929615111
Sílvia Soraya Alves,Beco da Bela Vista Nº964,1525-005,Sílvia.Alves@gmail.com,293696529,969276609
Tristão Fonseca Nunes Esteves,Avenida do Bessa Nº749,7654-686,Tristão.Esteves@trabalho.pt,253313517,967307035
Emerson Horácio Esteves Baptista Melo Borges,Avenida de Fontes Pereira de Melo Nº929,5236-104,Emerson.Borges@outlook.pt,527352167,915276970
Lucas Caetano Anjos Melo,Bairro do Viso Nº652,3852-903,Lucas.Melo@outlook.com,561574605,925300720
Antonio Eduardo Abreu Oliveira Tavares Almeid,Bairro de Manuel Cardoso Agrelos Nº612,1955-933,Antonio.Almeid@outlook.com,552587572,925742057
Natã Delfim Mendes,Beco Central Nº645,1886-231,Natã.Mendes@outlook.pt,402361067,925965559
Leticia Suéli Nogueira Guerreiro Barbosa,Bairro de São Vicente de Paulo Nº409,1884-330,Leticia.Barbosa@outlook.com,531963479,926238645
Nara Fernandes Lopes Marques,Bairro de Santo Eugénio Nº70,6484-349,Nara.Marques@mundo.pt,287806354,939550799
kévim Ribeiro Santos,Avenida de Vasco da Gama Nº956,7145-675,kévim.Santos@mundo.pt,269968512,969975833
Zoe Camila Assunção Valente Barros Nascimento,Alameda das Antas Nº977,7698-242,Zoe.Nascimento@hotmail.com,741711066,962962261
Yannick Barbosa Rodrigues Abreu Lourenço,Alameda do Dr. Fernando de Azeredo Antas Nº860,8835-347,Yannick.Lourenço@isec.pt,520311916,924328641
Marcos Amaral Barbosa,Beco de Passos Manuel Nº205,3663-503,Marcos.Barbosa@hotmail.com,517160886,936279490
Carla Neves,Avenida de D. Carlos I Nº412,1564-843,Carla.Neves@trabalho.pt,711392063,937085755
Rita Fonseca Azevedo,Beco de S. Marçal Nº701,8359-319,Rita.Azevedo@hotmail.com,282935231,938956647
Margarida Nascimento Moreira Teixeira Amorim,Beco da Bicha Nº494,4639-175,Margarida.Amorim@outlook.pt,336995760,922921347
Viviana Mendes Nascimento,Avenida de Sidónio Pais Nº951,2178-100,Viviana.Nascimento@gmail.com,285364112,928170323
Jonas Amorim Lopes,Avenida de Rodrigues de Freitas Nº89,4648-217,Jonas.Lopes@trabalho.pt,397255210,969165407
Telma Tavares Araújo Pacheco,Avenida de Rodrigues de Freitas Nº728,8655-969,Telma.Pacheco@isec.pt,611524733,938908184
Daisy Guerreiro Nunes Neves,Rua do Açúcar Nº806,4286-717,Daisy.Neves@mundo.pt,762220312,921787559
Jerson Antunes Loureiro Paiva Gaspar,Beco de S. João da Foz Nº178,9842-945,Jerson.Gaspar@gmail.com,722230877,934041127
Patricia Lea Antunes Ribeiro Pires,Avenida do Conselho da Europa Nº122,2153-572,Patricia.Pires@mundo.pt,219052642,923809387
Lucca Elson Torres Matos,Beco do Outeiro Nº544,2195-993,Lucca.Matos@hotmail.com,461592465,919446801
Divany Figueiredo,Beco do Machado Nº725,1728-491,Divany.Figueiredo@isec.pt,597700806,911312868
