NOME,MORADA,CODIGO POSTAL,EMAIL,NIF,CONTACTO
Gonzalo Castro Lopes Figueiredo,Avenida de Rodrigues de Freitas Nº870,7731-884,Gonzalo.Figueiredo@isec.pt,682039525,968885748
Stefan Paiva,Avenida da França Nº933,8697-809,Stefan.Paiva@isec.pt,463868535,963374125
Elijah Miguel Jesus,Bairro Herculanoo Nº318,9854-183,Elijah.Jesus@mundo.pt,273945326,910926008
Isaque Alfredo Vaz,Bairro do Lagarteiro Nº481,2389-741,Isaque.Vaz@trabalho.pt,665073099,912522630
Valentin Axel Nascimento,Avenida dos Aliados Nº960,4981-748,Valentin.Nascimento@trabalho.pt,200431116,924490793
Giovanni Francesco Ferreira Pinho,Alameda de Aquilino Ribeiro Nº760,2439-880,Giovanni.Pinho@trabalho.pt,566094910,933129105
Yannick Paiva Neves Torres Assunção,Avenida José Domingues dos Santos Nº796,4177-459,Yannick.Assunção@outlook.com,437293264,933610702
Giovana Jesus Borges,Bairro de Casas Económicas do Amial Nº560,5423-153,Giovana.Borges@isec.pt,485899562,966045913
Ismael Hussein Nogueira Amorim Barros,Bairro de Casas Económicas da Boavista-Vilarinha Nº865,2488-913,Ismael.Barros@trabalho.pt,476605359,919469315
Leo Melo,Bairro de São Roque da Lameira Nº27,4148-203,Leo.Melo@trabalho.pt,210518383,927942518
Leticia Lavínia Nascimento Brito Anjos,Bairro da Rainha D. Leonor Nº421,2713-753,Leticia.Anjos@trabalho.pt,574962630,928528161
Natacha Fernandes Castro Cardoso,Beco da Senhora da Luz Nº482,5317-303,Natacha.Cardoso@isec.pt,391442986,917285947
Emília Rodrigues Carneiro Neves,Beco da Beneditina Nº804,4242-791,Emília.Neves@outlook.pt,433020918,911278635
Claudia Andrade,Alameda do Dr. António Macedo Nº532,5171-980,Claudia.Andrade@outlook.com,525586174,925005108
Bo Lopes,Avenida de Paiva Couceiro Nº193,9356-353,Bo.Lopes@trabalho.pt,582449958,921603164
Micael Cardoso Valente Campos Rodrigues,Alameda do Dr. António Macedo Nº922,6777-377,Micael.Rodrigues@mundo.pt,655019193,963730736
Ellen Carneiro Antunes Gomes,Bairro de Casas Económicas de Paranhos Nº623,5862-289,Ellen.Gomes@gmail.com,679864694,927315214
Sara Loureiro Guerreiro,Alameda das Fontainhas Nº757,2152-325,Sara.Guerreiro@gmail.com,481844347,919434055
Oceana Batista,Avenida de Montevideu Nº343,4413-319,Oceana.Batista@mundo.pt,453424049,966952488
Gabriella Eunice Baptista Lourenço Pinto Amaral,Beco do Campo Nº340,4387-210,Gabriella.Amaral@mundo.pt,669817438,911539554
Francisco Paulo Domingues Amaral Pacheco Pereira,Bairro de Casas Económicas das Condominhas Nº271,4283-527,Francisco.Pereira@isec.pt,345886648,967076262
Dayane Carvalho Guerreiro,Beco do Campo Alegre Nº396,1591-074,Dayane.Guerreiro@outlook.com,276568446,926023636
Giani Filipe Valente,Beco da Beneditina Nº638,2449-146,Giani.Valente@mundo.pt,358388842,965009221
Marcus Fernandes,Avenida Flor da Rosa Nº394,8542-491,Marcus.Fernandes@outlook.pt,407607460,938344010
Raíssa Cardoso Gaspar,Bairro do Leal Nº57,2421-496,Raíssa.Gaspar@hotmail.com,721757193,934185068
Cármen Chloé Mendes,Avenida José Domingues dos Santos Nº306,2648-789,Cármen.Mendes@isec.pt,391973188,937144254
Beatriz Alves Neves Amorim,Rua do Açúcar Nº802,5519-707,Beatriz.Amorim@mundo.pt,532713080,911343378
Iker Valente Faria,Avenida de Fontes Pereira de Melo Nº934,7145-496,Iker.Faria@isec.pt,537781744,928166785
Elson Aleksandr Moura Cardoso Loureiro Guerreiro,Avenida de D. João II Nº18,7586-942,Elson.Guerreiro@hotmail.com,415788954,968468892
Thomás Miqueias Pereira Teixeira Pinto,Bairro do Falcão Nº440,2197-912,Thomás.Pinto@gmail.com,652205562,923932519
Iker Erik Azevedo Cardoso Melo Pinto,Alameda do Prof. Hernâni Monteiro Nº374,7927-649,Iker.Pinto@mundo.pt,481893556,922934450
