NOME,MORADA,CODIGO POSTAL,EMAIL,NIF,CONTACTO
Mercês Fonseca Assunção Assunção,Avenida José Domingues dos Santos Nº812,5198-524,Mercês.Assunção@hotmail.com,375332049,916744309
John Almeid Figueiredo,Avenida de Montevideu Nº528,4611-728,John.Figueiredo@trabalho.pt,296943985,962328927
Estevão Roque Oliveira Morais,Bairro do Viso Nº819,1713-224,Estevão.Morais@mundo.pt,689940787,960423299
Milana Sheila Valente Amaral,Avenida de D. Carlos I Nº716,4977-318,Milana.Amaral@outlook.com,213693245,966499738
Leticia Dânia Pinheiro Antunes Figueiredo Borges,A Triste-Feia Nº291,9367-902,Leticia.Borges@outlook.com,526236168,914648499
Amélia Gabriela Raposo Fernandes,Alameda de Eça de Queirós Nº710,1447-977,Amélia.Fernandes@trabalho.pt,329477450,928860076
Luisa Coelho Marques,Avenida de Montevideu Nº362,3394-661,Luisa.Marques@mundo.pt,242426886,913244046
Joana Reis Brito Teixeira Domingues,Avenida de D. Afonso Henriques Nº690,1329-104,Joana.Domingues@mundo.pt,598861958,916637223
Isis Garcia Almeid Machado,Avenida de D. Carlos I Nº768,7757-619,Isis.Machado@outlook.pt,651920831,929083266
Cláudia Amorim Leal Ramos,Avenida do Bessa Nº149,8194-148,Cláudia.Ramos@hotmail.com,728570009,923695910
Anabela Mirela Sousa Silva Matias Garcia,Alameda do Dr. António Macedo Nº453,1756-550,Anabela.Garcia@outlook.com,247282706,931636214
Priscila Maiara Lourenço Leal Sousa Nunes,Beco do Pedregulho Nº452,9773-178,Priscila.Nunes@outlook.pt,439820601,969836524
Laila Briana Neto,Avenida do Dr. Antunes Guimarães Nº79,6865-286,Laila.Neto@isec.pt,607683518,922793926
Raissa Cristiana Jesus Branco,Beco Central Nº655,9897-459,Raissa.Branco@outlook.com,624188739,918863696
Eleonor Baptista,Beco do Paço Nº806,3895-612,Eleonor.Baptista@trabalho.pt,388233947,936955164
Dário Sousa Henriques Maia,Beco do Campo Nº985,3613-420,Dário.Maia@hotmail.com,279639719,965889708
Suri Borges,Bairro de Casas Económicas de Paranhos Nº777,7144-825,Suri.Borges@outlook.com,616582306,917613583
Cezar Edson Abreu,Beco do Pedregulho Nº751,7597-651,Cezar.Abreu@outlook.com,773649081,916982336
Daisi Kayla Valente Garcia Macedo,Bairro de Ramalde Nº907,7678-307,Daisi.Macedo@hotmail.com,546484186,925282330
Marcelino Ali Melo,Beco do Machado Nº240,5412-839,Marcelino.Melo@isec.pt,784321046,936787492
Juliana Silva Vieira Magalhães,Bairro de Pio XII Nº688,9338-770,Juliana.Magalhães@outlook.com,643183562,913624919
Joaquim Américo Marques,Beco de S. Macário Nº812,2923-705,Joaquim.Marques@outlook.pt,269274963,920926310
Manuel Soares Monteiro Marques Almeid,Beco de S. Macário Nº49,3145-231,Manuel.Almeid@mundo.pt,711581703,912174721
Fatumata Nunes Soares Magalhães,Avenida de Sidónio Pais Nº166,2627-983,Fatumata.Magalhães@gmail.com,483015621,969953048
Victória Amanda Nunes Lima Carvalho Vieira,Alameda de Basílio Teles Nº184,4222-079,Victória.Vieira@hotmail.com,299160163,911517560
Adriel Natã Pinto,Beco de S. João da Foz Nº576,2447-690,Adriel.Pinto@isec.pt,690047615,927123200
Adriano Noah Pinho,Beco da Senhora da Luz Nº705,7482-878,Adriano.Pinho@mundo.pt,624774829,969048515
Cláudio Sá Martins Esteves,Beco de S. João da Foz Nº992,8569-120,Cláudio.Esteves@hotmail.com,333158825,969896478
Marina Zoe Marques Magalhães Magalhães Azevedo,Beco do Machado Nº379,5131-359,Marina.Azevedo@outlook.com,591036543,914249580
Yara Gabriella Marques Faria Mendes,Avenida do Dr. Antunes Guimarães Nº696,6647-577,Yara.Mendes@outlook.pt,229019740,927822202
Angel Cunha,Bairro de Francos Nº967,1489-934,Angel.Cunha@mundo.pt,301429215,938955418
Janice Martins Vicente Abreu,Azinhaga da Bruxa Nº158,6521-259,Janice.Abreu@hotmail.com,651484778,920818956
Alexandru Faria Almeid,Avenida de Camilo Nº516,6445-399,Alexandru.Almeid@mundo.pt,799361549,960407443
Luca Hugo Baptista Castro Fernandes,Beco do Outeiro Nº663,8392-161,Luca.Fernandes@trabalho.pt,787737167,937470241
Viktoria Isabela Santos Neto Rodrigues,Avenida de D. Carlos I Nº962,6859-305,Viktoria.Rodrigues@trabalho.pt,710179725,935138019
Maiara Érica Pires Faria Guerreiro Jesus,Alameda de Cartes 	Campanhã Nº484,5644-358,Maiara.Jesus@outlook.com,464938281,915328178
Ivo Jesus Lourenço Gomes Araújo,Bairro do Bom Sucesso Nº909,4687-479,Ivo.Araújo@outlook.com,217588096,912948180
Mónica Raposo Sousa Branco Pires,Avenida do Brasil Nº345,7932-414,Mónica.Pires@outlook.pt,275157003,917156876
Bogdan Thomas Henriques Raposo Branco Neto,Bairro de Casas Económicas do Ilhéu Nº414,3872-071,Bogdan.Neto@outlook.com,624935969,914910850
Théo Manel Carvalho Ferreira,Beco do Machado Nº9,1936-004,Théo.Ferreira@isec.pt,753216605,937157502
Rúbia Lília Lima Cardoso,Escadinhas da Porta do Carro Nº526,1142-244,Rúbia.Cardoso@hotmail.com,505134556,963529889
Iago Moisés Jesus Valente,Bairro do Regado Nº237,6669-344,Iago.Valente@isec.pt,738135108,918695197
Andreo Vaz Gonçalves Pires,Bairro de Casas Económicas do Amial Nº582,9421-860,Andreo.Pires@outlook.com,337226590,912078251
Jessica Silva Gaspar,Alameda Arquitecto Carlos Ramos Nº833,7921-575,Jessica.Gaspar@isec.pt,712841772,969148297
Érica Erica Alves Campos,Alameda de Manuel d'Arriaga Nº199,4172-473,Érica.Campos@outlook.com,715605807,911619425
Tatiana Letícia Domingues Sá,Bairro da Agra do Amial Nº800,5484-765,Tatiana.Sá@hotmail.com,780163356,921866771
Joyce Pinto,Beco da Bela Vista Nº974,1475-003,Joyce.Pinto@trabalho.pt,625996548,918482649
Aminata Pires,Avenida do Brasil Nº987,4669-025,Aminata.Pires@outlook.com,674304084,925829658
Lyan Figueiredo Costa Andrade Santos,Alameda das Antas Nº648,2789-352,Lyan.Santos@trabalho.pt,472793896,929239980
Rosarinho Amorim Borges Nascimento,Avenida de Camilo Nº718,9857-947,Rosarinho.Nascimento@outlook.pt,789118107,926269063
Clarisse Gaspar Pereira,Avenida da BoavistaOuro e Massarelos Nº948,9435-513,Clarisse.Pereira@hotmail.com,508820366,967231854
Ana Vieira,Bairro do Lagarteiro Nº20,8443-404,Ana.Vieira@outlook.com,397799771,915502285
Salomé Anita Gonçalves,Bairro de Manuel Cardoso Agrelos Nº619,9566-796,Salomé.Gonçalves@isec.pt,397918474,969415583
Timur Ricardo Melo Almeid Maia,Bairro de Casas Económicas de Paranhos Nº561,6518-210,Timur.Maia@isec.pt,296596340,934071964
Anna Ruth Sousa,Bairro da Fonte da Moura Nº544,6796-188,Anna.Sousa@trabalho.pt,348914089,919312665
Maiara Mel Andrade,Avenida de Montevideu Nº843,1663-630,Maiara.Andrade@trabalho.pt,303921661,925003599
Jair Leal Gaspar Monteiro Campos,Bairro do Leal Nº937,2533-318,Jair.Campos@hotmail.com,659116071,960896857
Cláudia Vieira Anjos Nunes,Bairro de Casas Económicas do Ilhéu Nº246,3948-636,Cláudia.Nunes@gmail.com,307236730,938088761
Hélder Almeid Lima Oliveira Rocha,Bairro de São Roque da Lameira Nº924,1759-032,Hélder.Rocha@trabalho.pt,426182214,912996989
Gil Baptista,Bairro de Casas Económicas do Ilhéu Nº791,8145-450,Gil.Baptista@gmail.com,217724221,964470517
Adriana Carvalho Teixeira,Bairro da Agra do Amial Nº147,7589-113,Adriana.Teixeira@isec.pt,418579393,939812116
Jennifer Adelina Araújo,Beco do Belo Nº300,1714-363,Jennifer.Araújo@hotmail.com,498958443,923025599
Cloe Samira Faria Torres,Bairro de Ramalde Nº250,7524-113,Cloe.Torres@outlook.pt,516320736,922751434
Mamadou Ribeiro Amaral Fonseca,Bairro da Pasteleira Nº578,8576-206,Mamadou.Fonseca@trabalho.pt,710291286,915709985
Manuela Victoria Baptista Gomes Torres,Beco de S. Macário Nº628,3372-018,Manuela.Torres@hotmail.com,727993476,924812060
Leandra Daisy Maia Paiva,Beco do Meiral Nº554,3277-092,Leandra.Paiva@isec.pt,305047620,931045541
Gonçalo Alexsandro Gonçalves,Avenida de Fernão de Magalhães Nº386,5136-100,Gonçalo.Gonçalves@outlook.com,461854620,933685186
Victória Araújo Vaz,Beco de Bonjóia Nº990,8416-285,Victória.Vaz@mundo.pt,262956715,936333165
Vladimir Micael Abreu Nunes,Beco de S. Marçal Nº611,5951-051,Vladimir.Nunes@outlook.com,766172505,926736731
Marlene Ramos Rocha Santos,Beco da Beneditina Nº632,4829-475,Marlene.Santos@isec.pt,668783035,929269002
José Horácio Vieira Vicente Costa,Avenida de Nun'Álvares Pereira Nº356,8669-787,José.Costa@mundo.pt,631009669,934570352
Aléxia Liah Almeid,Beco do Arrabalde Nº694,9168-101,Aléxia.Almeid@outlook.com,403487436,926054875
Bo Thomas Castro Tavares,Alameda do Prof. Ruy Luís Gomes Nº391,4864-983,Bo.Tavares@isec.pt,446624948,923539469
Ernesto Kelvin Baptista Azevedo Henriques,Beco do Machado Nº772,7753-795,Ernesto.Henriques@mundo.pt,695259351,911506592
Amália Sá Cruz Gomes,Beco Central Nº621,9189-627,Amália.Gomes@trabalho.pt,749788542,927308740
Álvaro Abreu Oliveira Garcia Valente,Beco da Bicha Nº110,9661-632,Álvaro.Valente@outlook.pt,770924676,960304502
Susana Melo Jesus Almeid Nascimento,Bairro de Casas Económicas do Ilhéu Nº777,5663-943,Susana.Nascimento@outlook.com,603674093,927946534
Leah Viktoria Pinto Assunção Cunha Pinheiro,Avenida 25 de Abril Nº591,9349-094,Leah.Pinheiro@outlook.com,534310628,930135729
Calebe Faria,Bairro do Leal Nº13,1914-385,Calebe.Faria@trabalho.pt,237686205,929793239
Emanuel Ismael Melo Reis,Bairro de Casas Económicas do Amial Nº887,6193-686,Emanuel.Reis@hotmail.com,238777687,910872517
Anaísa Marina Pacheco Leal Coelho,Bairro da Rainha D. Leonor Nº139,1392-646,Anaísa.Coelho@mundo.pt,237989936,932987738
Isa Iris Mota Neto Castro,Avenida dos Combatentes da Grande Guerra Nº63,8674-677,Isa.Castro@outlook.pt,450170312,912422880
Eliel César Sousa,Bairro Herculanoo Nº952,2766-834,Eliel.Sousa@outlook.pt,521216207,928212677
Abílio Garcia,Bairro do Viso Nº663,7213-949,Abílio.Garcia@outlook.com,444923581,969874606
Miriam Karina Miranda Pereira Macedo,Beco do Belo Nº936,4467-641,Miriam.Macedo@mundo.pt,743632260,914238486
Davi Aleandro Magalhães Vaz,Bairro de Casas Económicas de Paranhos Nº451,1448-766,Davi.Vaz@hotmail.com,748654059,961651988
Delmar Coelho Gonçalves,Alameda de Cláudio Carneiro Nº473,6771-229,Delmar.Gonçalves@gmail.com,683601241,927780491
Mathias Campos,Bairro do Carvalhido Nº385,1357-008,Mathias.Campos@outlook.com,648172575,932033014
Simão Lucas Paiva Jesus,Avenida do Conselho da Europa Nº326,6217-690,Simão.Jesus@gmail.com,751333042,934009153
Mauro Valério Melo,Avenida de D. Carlos I Nº578,5395-255,Mauro.Melo@gmail.com,600648393,932505519
Mélvin Thomas Matos Torres,Avenida de D. João II Nº26,3447-971,Mélvin.Torres@outlook.com,769683655,921402798
Aleksander Nogueira Pereira,Azinhaga da Bruxa Nº727,9662-278,Aleksander.Pereira@outlook.com,742317602,962130722
Isaac Adrian Branco Abreu,Avenida dos Combatentes da Grande Guerra Nº250,4139-822,Isaac.Abreu@trabalho.pt,422001592,916341076
Marcus Carvalho Nunes,Avenida do Marechal Gomes da Costa Nº296,5121-165,Marcus.Nunes@trabalho.pt,247865469,965728879
Neymar Marcus Abreu,Bairro de Costa Cabral 	Campanhã Nº779,1844-290,Neymar.Abreu@hotmail.com,308456507,969121803
Théo Figueiredo Alves,Avenida de Camilo Nº838,4194-088,Théo.Alves@outlook.com,634450720,928833024
Mário Fonseca Assunção,Bairro da Fonte da Moura Nº100,7716-063,Mário.Assunção@isec.pt,653599149,917143189
Luís Henriques,Beco do Paço Nº436,9983-206,Luís.Henriques@outlook.pt,386313693,937854619
Alessandro Machado Amorim Rocha,Bairro da Agra do Amial Nº305,4551-586,Alessandro.Rocha@hotmail.com,249806940,960621627
Alissa Samira Carvalho,Beco do Outeiro Nº688,3625-973,Alissa.Carvalho@trabalho.pt,797594828,936892349
Isis Leite Araújo Reis Brito,Avenida de D. Carlos I Nº134,1969-565,Isis.Brito@mundo.pt,429471062,913398932
Filipe Esteves,Avenida do Brasil Nº706,3621-160,Filipe.Esteves@hotmail.com,771258145,916660722
Graça Matos,Alameda de 25 de Abril Nº567,5557-850,Graça.Matos@outlook.com,426342678,918037260
Micael Santos Fonseca Andrade,Bairro de Costa Cabral 	Campanhã Nº994,3524-439,Micael.Andrade@mundo.pt,588533440,938660569
Viviane Anjos Castro Abreu Freitas,Alameda do Prof. Hernâni Monteiro Nº573,7538-657,Viviane.Freitas@isec.pt,735931420,921831443
Bernardo Juliano Brito,Avenida de Vímara Peres Nº425,1229-040,Bernardo.Brito@hotmail.com,458727798,916488132
Riana Erika Morais Fernandes,Bairro de Ramalde Nº819,2541-485,Riana.Fernandes@isec.pt,249755065,928612336
Lia Nascimento Monteiro Fernandes,Rua dos Sete Céus Nº879,3223-385,Lia.Fernandes@outlook.pt,576001363,931576838
Jason Pinho Figueiredo Morais,Avenida dos Aliados Nº10,9959-820,Jason.Morais@outlook.com,768491655,935282261
Raúl Daniil Carneiro Neves,Avenida de Paiva Couceiro Nº888,4985-301,Raúl.Neves@isec.pt,403726787,969769890
Lena Machado Moreira Pereira Cunha,Rua dos Sete Céus Nº903,4555-545,Lena.Cunha@outlook.com,643555110,964125829
Mara Machado Simões,Rua dos Sete Céus Nº784,2729-875,Mara.Simões@gmail.com,370354978,932064341
Cármen Jaciara Ribeiro Vieira,Bairro de Ramalde Nº393,9942-241,Cármen.Vieira@outlook.pt,647591357,968505721
Maksim Ethan Batista,Beco do Meiral Nº761,8748-220,Maksim.Batista@outlook.com,773671494,969954775
Luka Maksym Melo Borges Anjos Magalhães,Bairro da Rainha D. Leonor Nº992,3419-772,Luka.Magalhães@isec.pt,224096922,919497804
Francisco Giovani Melo Neto Sousa Guerreiro,Beco do Meiral Nº571,5698-470,Francisco.Guerreiro@hotmail.com,605188000,913622586
Layla Karina Leite,Azinhaga da Bruxa Nº10,9325-461,Layla.Leite@trabalho.pt,680377412,937410432
Bruna Luísa Neves Branco Barbosa Valente,Avenida de Fernão de Magalhães Nº331,3922-717,Bruna.Valente@outlook.pt,286738883,966743294
Hélio Azevedo Freitas Martins,Bairro do Falcão Nº214,4161-095,Hélio.Martins@outlook.com,341042938,937651136
Denzel Albino Castro,Bairro do Aleixo Nº534,7817-973,Denzel.Castro@isec.pt,449736745,936482590
Eliza Assunção Martins,Bairro de Casas Económicas da Azenha Nº798,9171-018,Eliza.Martins@gmail.com,693367253,932828314
Carminho Elsa Nascimento Vieira Nogueira,Beco da Bela Vista Nº681,8414-617,Carminho.Nogueira@trabalho.pt,316437831,961292848
Stela Maia,Beco de S. João da Foz Nº849,9261-343,Stela.Maia@hotmail.com,629808593,926617125
Celso Timur Lourenço,Bairro do Regado Nº582,1293-502,Celso.Lourenço@trabalho.pt,685725295,960017278
Nolan Andrade Campos Garcia,Beco da Bela Vista Nº506,4133-999,Nolan.Garcia@trabalho.pt,543941849,961447396
Diego Mateus Silva Cruz Martins,Avenida de D. Afonso Henriques Nº785,9375-151,Diego.Martins@hotmail.com,336494970,969695724
Francesca Sandra Gonçalves,Beco de Carreiras Nº928,6266-177,Francesca.Gonçalves@hotmail.com,265393648,933158575
Aníbal Ramos,Beco da Senhora da Luz Nº662,7876-756,Aníbal.Ramos@gmail.com,219932530,965624094
Letícia Maria Brito Carvalho,Alameda do Prof. Ruy Luís Gomes Nº954,8896-307,Letícia.Carvalho@mundo.pt,240592440,964981691
Aisha Victoria Carneiro,Alameda de Manuel d'Arriaga Nº640,2356-702,Aisha.Carneiro@outlook.pt,208040875,939405697
Wilson Carneiro Fonseca,Bairro Herculanoo Nº54,3433-948,Wilson.Fonseca@outlook.pt,308519992,918523797
Geovani Soares Silva,Alameda das Antas Nº702,6777-310,Geovani.Silva@outlook.com,773314759,925704481
Marisol Cardoso Andrade,Jardim das Pichas Murchas Nº566,9948-744,Marisol.Andrade@hotmail.com,389511824,968480527
Angel Asael Barbosa Sá Valente Pinho,Bairro de Casas Económicas do Amial Nº550,6428-693,Angel.Pinho@trabalho.pt,497987788,917037993
Samira Rodrigues Loureiro Magalhães,Avenida de Sidónio Pais Nº679,4412-194,Samira.Magalhães@isec.pt,387022294,929135403
Fausto Carneiro Henriques,Avenida de Camilo Nº360,7532-606,Fausto.Henriques@mundo.pt,333712057,917483731
Alexandro Magalhães Martins,Bairro do Falcão Nº363,6164-111,Alexandro.Martins@outlook.pt,480707666,933615411
Yi Moreira Carvalho,Avenida de Montevideu Nº200,9683-682,Yi.Carvalho@isec.pt,673208220,915439958
Aleksander Branco Gaspar Monteiro,Beco do Meiral Nº92,9963-116,Aleksander.Monteiro@outlook.pt,479142061,931172132
Elson Fernando Monteiro,Avenida de Camilo Nº795,1577-648,Elson.Monteiro@hotmail.com,297846880,961082319
Guilherme Branco Jesus,Alameda de Basílio Teles Nº183,2973-034,Guilherme.Jesus@outlook.com,549712742,923037125
Hadassa Sá Faria Azevedo,Bairro do Outeiro Nº491,4887-491,Hadassa.Azevedo@mundo.pt,513446893,935420580
Alexandru Matias Amorim Pinho Magalhães Tavares,Avenida José Domingues dos Santos Nº28,2569-954,Alexandru.Tavares@mundo.pt,267247685,936118523
Dominic Carvalho Valente,Alameda de Manuel d'Arriaga Nº624,8473-083,Dominic.Valente@trabalho.pt,508694100,926055953
César Valente Machado Pinheiro Mendes,Avenida do Marechal Gomes da Costa Nº919,1877-438,César.Mendes@outlook.pt,776628587,920993962
Jerson Liam Almeid Fonseca Nogueira,Alameda das Antas Nº385,5697-761,Jerson.Nogueira@hotmail.com,428455448,968254196
Tamára Gonçalves Pacheco,Alameda das Fontainhas Nº147,2299-038,Tamára.Pacheco@gmail.com,268298683,921858571
Daria Esperança Fonseca,Beco do Outeiro Nº37,8492-438,Daria.Fonseca@mundo.pt,230926009,915909773
Tony Rony Pinto Pacheco Branco Amaral,Beco da Senhora da Luz Nº207,9651-045,Tony.Amaral@outlook.com,222270442,912682264
Raissa Marques Cardoso Nogueira,Bairro do Dr. Nuno Pinheiro Torres Nº527,9845-305,Raissa.Nogueira@outlook.com,522097636,931788906
Ary Vasile Matias Maia Tavares Loureiro,Bairro de Costa Cabral 	Campanhã Nº226,9922-265,Ary.Loureiro@outlook.com,385823225,969120542
Darius Pinto Lopes Pinheiro Nascimento,Bairro de Casas Económicas de Paranhos Nº968,9231-928,Darius.Nascimento@mundo.pt,757518611,918061564
Miranda Ribeiro,Avenida José Domingues dos Santos Nº10,4244-881,Miranda.Ribeiro@gmail.com,559645787,913420354
Alina Lourenço,Avenida de Fontes Pereira de Melo Nº615,6159-660,Alina.Lourenço@hotmail.com,348053809,920812567
Liana Oliveira Ribeiro Baptista Lourenço,Beco do Meiral Nº887,8141-179,Liana.Lourenço@trabalho.pt,330223243,919212871
Verónica Faria Andrade Magalhães,Bairro do Cerco do Porto Nº399,5588-876,Verónica.Magalhães@trabalho.pt,460706716,968040640
Carlos Pablo Lourenço,Bairro de São Roque da Lameira Nº946,6272-718,Carlos.Lourenço@isec.pt,612861174,919621885
Isadora Domingues Rocha Esteves,Avenida da França Nº787,2433-095,Isadora.Esteves@outlook.pt,426152665,913844492
Serena Oliveira,Avenida do Parque Nº941,6973-359,Serena.Oliveira@trabalho.pt,791544061,933050866
Alessandro Dumitru Magalhães,Bairro do Regado Nº185,2793-716,Alessandro.Magalhães@isec.pt,772706805,964209392
Mauro Matias Gomes,Bairro do Bom Sucesso Nº913,4436-036,Mauro.Gomes@isec.pt,504049793,910136237
Caetano Figueiredo,Alameda das Antas Nº810,9255-922,Caetano.Figueiredo@outlook.pt,206255536,917218997
Dânia Eliana Costa,Beco da Senhora da Luz Nº787,1721-404,Dânia.Costa@mundo.pt,621226752,927674752
Evan Gilson Nascimento Neves Rocha Simões,Rua dos Sete Céus Nº692,8266-617,Evan.Simões@outlook.com,430250183,961841239
Celeste Rocha Loureiro,Bairro do Outeiro Nº935,9867-580,Celeste.Loureiro@trabalho.pt,478783378,915472930
Isa Monteiro Loureiro,Bairro de São João de Deus Nº301,7712-561,Isa.Loureiro@trabalho.pt,761117659,926088113
Naíma Tavares Campos Amorim Miranda,Alameda de Manuel d'Arriaga Nº816,6411-376,Naíma.Miranda@trabalho.pt,776238652,921516192
Márcia Neves Sousa,Alameda Arquitecto Carlos Ramos Nº483,3275-090,Márcia.Sousa@hotmail.com,392487640,917579863
Andrei Lourenço,Bairro da Pasteleira Nº488,9996-353,Andrei.Lourenço@gmail.com,510204263,927167776
Erick Abreu Teixeira Jesus Fernandes,Jardim das Pichas Murchas Nº917,6477-051,Erick.Fernandes@isec.pt,769687149,914008424
Eleonor Pinho Magalhães Magalhães,Avenida de D. João II Nº16,4318-675,Eleonor.Magalhães@hotmail.com,570344010,913202160
Zoe Santos Esteves,Avenida de Sidónio Pais Nº797,6973-366,Zoe.Esteves@outlook.com,397765050,933590212
Max Azevedo Sá,Beco de S. Macário Nº221,6539-548,Max.Sá@gmail.com,597619998,934629496
Damian Correia Machado Branco Reis,Bairro do Dr. Nuno Pinheiro Torres Nº345,4769-789,Damian.Reis@outlook.com,214394566,927903342
Ary Eduardo Rocha,Avenida dos Combatentes da Grande Guerra Nº881,6427-112,Ary.Rocha@isec.pt,736967010,965584304
Maya Ísis Cardoso,Bairro do Outeiro Nº644,5983-803,Maya.Cardoso@outlook.pt,777227838,964299938
Josué Raphaël Domingues Antunes Anjos,Bairro de Francos Nº345,3415-006,Josué.Anjos@outlook.com,315829209,912284781
Melina Moura Matos Esteves Ferreira,Beco de Bonjóia Nº268,1417-131,Melina.Ferreira@gmail.com,589706439,930241081
Marisol Isis Campos Paiva,Beco do Arrabalde Nº383,8154-046,Marisol.Paiva@outlook.com,394248467,920718061
Aleksandr Nilson Esteves Nogueira Pacheco Figueiredo,Beco de Carreiras Nº612,9144-088,Aleksandr.Figueiredo@outlook.pt,226021801,921506929
Damian Celso Pinto Amaral Sousa Azevedo,Rua dos Sete Céus Nº352,6674-791,Damian.Azevedo@outlook.com,678869711,922606251
Giovani Mohammed Loureiro Nascimento Costa Magalhães,Avenida do Dr. Antunes Guimarães Nº833,7212-785,Giovani.Magalhães@outlook.com,468480499,910610573
Thiago Ali Castro Gaspar,Beco da Beneditina Nº513,3998-019,Thiago.Gaspar@hotmail.com,500546816,916396949
Mayra Andreia Pinto Pinheiro,Alameda de Basílio Teles Nº295,2739-897,Mayra.Pinheiro@hotmail.com,662590993,962506212
Giovanna Elisabete Neto Miranda,Beco do Preto Nº728,2886-898,Giovanna.Miranda@isec.pt,673091776,925253337
Clarisse Andreia Freitas,Avenida do Parque Nº554,1555-241,Clarisse.Freitas@hotmail.com,668388179,968229511
Doriana Domingues,Avenida do Brasil Nº427,2538-439,Doriana.Domingues@hotmail.com,220943517,920320437
Celeste Gomes Martins Fernandes Ferreira,Bairro de Manuel Cardoso Agrelos Nº214,2111-676,Celeste.Ferreira@outlook.com,430123757,921876960
Nadine Azevedo,Avenida do Parque Nº136,2311-144,Nadine.Azevedo@isec.pt,773733712,937309718
Lorena Castro Tavares Cruz Nogueira,Avenida do Brasil Nº796,3995-163,Lorena.Nogueira@outlook.pt,764858831,912627251
Manassés Nogueira Coelho Baptista,Travessa da Amorosa Nº848,7122-004,Manassés.Baptista@gmail.com,537303198,927793096
Simone Soraya Fonseca Leal Pires,Bairro do Cerco do Porto Nº403,3832-063,Simone.Pires@trabalho.pt,365512568,927977884
Alexander Domingues Almeid,Alameda de 25 de Abril Nº201,7488-791,Alexander.Almeid@outlook.pt,593621953,968852835
Dominic Kévin Campos Almeid Borges Garcia,Bairro do Viso Nº631,5924-342,Dominic.Garcia@outlook.pt,595153251,922862185
Joana Regina Baptista Monteiro Guerreiro Fonseca,Avenida de Paiva Couceiro Nº380,7736-131,Joana.Fonseca@mundo.pt,773080909,931444815
Lukas Michael Abreu Melo Cruz,Rua dos Sete Céus Nº994,6655-408,Lukas.Cruz@outlook.com,451087592,917824087
Eric Wesley Reis Jesus Brito,Beco do Paço Nº65,7435-307,Eric.Brito@mundo.pt,389133757,963035001
Nídia Borges Magalhães Magalhães Leal,Jardim das Pichas Murchas Nº72,7232-376,Nídia.Leal@mundo.pt,340988103,917052750
Jessé Márcio Freitas,Beco do Pedregulho Nº59,2928-215,Jessé.Freitas@hotmail.com,280541855,913718414
Fábia Maia Ramos Ferreira,Avenida da Associação Empresarial de Portugal Nº442,8592-138,Fábia.Ferreira@gmail.com,778197211,927066237
Willian Muhammad Oliveira,Beco do Preto Nº674,7549-184,Willian.Oliveira@outlook.com,607300236,911012674
Gerson Abreu Brito,Bairro de Francos Nº425,5919-623,Gerson.Brito@trabalho.pt,204595147,966676514
Jadir Nuno Lima,Alameda de Eça de Queirós Nº73,2986-132,Jadir.Lima@outlook.com,481905279,963319758
Milana Tavares Morais Assunção,Bairro do Cerco do Porto Nº131,7142-313,Milana.Assunção@isec.pt,489405656,929590289
Luísa Vieira Cunha Sousa Costa,Bairro de Casas Económicas do Amial Nº906,1155-726,Luísa.Costa@gmail.com,367848596,927143269
Cléo Leite Mota,Avenida Flor da Rosa Nº281,6183-287,Cléo.Mota@gmail.com,410979660,965283220
Lourenço Alves Mota Jesus Anjos,Avenida do Parque Nº425,9182-037,Lourenço.Anjos@trabalho.pt,720821750,969934785
Anderson Lorenzo Torres Santos,Avenida de D. João II Nº54,2536-563,Anderson.Santos@trabalho.pt,600404400,921999962
Karen Magalhães Pinheiro Domingues Nogueira,Avenida da Associação Empresarial de Portugal Nº971,3225-527,Karen.Nogueira@outlook.com,562064896,924441044
Amélia Carneiro Antunes Faria,Alameda Arquitecto Carlos Ramos Nº559,2251-426,Amélia.Faria@hotmail.com,611967279,910309720
Giovanna Mendes,Bairro de Francos Nº840,6384-160,Giovanna.Mendes@trabalho.pt,696873246,916584513
Isadora Evelyn Marques Raposo Jesus Figueiredo,Avenida de D. Afonso Henriques Nº363,9221-101,Isadora.Figueiredo@trabalho.pt,590462628,911895344
Vasile Pacheco Barbosa,Avenida de D. Carlos I Nº443,9398-295,Vasile.Barbosa@mundo.pt,561583593,931374542
Jader Amorim Nogueira,Avenida de Rodrigues de Freitas Nº185,9838-890,Jader.Nogueira@trabalho.pt,425225403,928787849
Patrícia Nadine Loureiro Pacheco Rodrigues,Beco de Bonjóia Nº349,1798-343,Patrícia.Rodrigues@trabalho.pt,750724491,925418413
Nancy Mota,Bairro de Casas Económicas de Marechal Gomes da Costa Nº753,9556-101,Nancy.Mota@hotmail.com,520204691,918080004
Kauã Kiami Martins,Avenida do Dr. Antunes Guimarães Nº241,3217-677,Kauã.Martins@outlook.pt,590794070,939180571
Moisés Kenzo Almeid,Rua dos Sete Céus Nº434,6243-237,Moisés.Almeid@gmail.com,679385678,916262604
Artem Mael Soares,Beco de S. Macário Nº483,2111-736,Artem.Soares@hotmail.com,204908866,933752512
Nadine Tavares Ramos Pereira,Avenida de D. Carlos I Nº285,5433-337,Nadine.Pereira@trabalho.pt,695505524,936249951
Anaís Figueiredo,Beco do Campo Alegre Nº341,6535-018,Anaís.Figueiredo@outlook.pt,643382139,926436199
Benjamin Ramos,Avenida do Bessa Nº678,7841-556,Benjamin.Ramos@gmail.com,382249754,917001928
